country,item_name,veg,non_veg,egg,vegan,quantity_type,quantity,calories_kcal,protein_g,fat_g,carbohydrates_g,fiber_g,sugar_g,sodium_mg,USD,EUR,GBP,INR,CNY,BRL,JPY,AUD,CAD,SGD,AED,SAR,category
,Smoked Pork Curry,0,1,0,0,g,100,295.0,18.0,22.0,4.0,0.8,1.0,350.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Smoked Pork with Bamboo Shoot,0,1,0,0,g,100,310.0,18.0,24.0,4.0,1.0,1.0,360.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Smoothie,0,0,0,1,ml,100,60.0,0.8,0.4,14.0,1.5,11.0,8.0,0.69,0.63,0.57,31.5,5.04,3.46,69.3,1.07,0.98,0.94,2.58,2.65,general
,Snake gourd,1,0,0,0,g,100,12.99,0.8,0.25,1.19,2.28,0.44,4.87,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
Japan,Soba,0,0,0,1,g,100,99.0,5.1,0.1,21.0,1.8,0.5,5.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
Ireland,Soda Bread,1,0,0,0,unit,1,80.0,2.6,1.0,15.0,0.7,0.6,150.0,0.2,0.18,0.17,10.8,1.47,1.01,20.2,0.31,0.28,0.28,0.75,0.77,grains
,Soft Boiled Eggs,0,0,1,0,unit,1,75.0,6.3,5.0,0.6,0.0,0.6,62.0,1.78,1.62,1.46,54.0,12.96,8.91,178.2,2.75,2.51,2.43,6.64,6.8,meat
,Sole fish,0,1,0,0,g,100,87.72,19.05,1.18,0.0,0.0,0.0,74.57,2.97,2.7,2.43,90.0,21.6,14.85,297.0,4.59,4.19,4.05,11.07,11.34,meat
India,Solkadhi,1,0,0,0,ml,100,93.3,1.0,8.4,3.4,2.9,0.9,5.0,0.69,0.63,0.57,31.5,5.04,3.46,69.3,1.07,0.98,0.94,2.58,2.65,general
India,Sooji Halwa,1,0,0,0,g,100,220.0,3.0,9.0,32.0,0.8,18.0,40.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
El Salvador,Sopa de Pata,0,1,0,0,ml,100,72.0,5.0,3.4,5.3,0.6,1.1,250.0,0.69,0.63,0.57,31.5,5.04,3.46,69.3,1.07,0.98,0.94,2.58,2.65,general
India,Sorpotel,0,1,0,0,g,100,280.0,17.0,22.0,4.0,0.5,1.0,430.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Soursop,1,0,0,0,unit,1,62.14,0.74,0.94,9.95,4.95,9.83,6.78,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
Greece,Souvlaki,0,1,0,0,unit,1,180.0,16.0,10.0,3.0,0.2,0.5,280.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Soy Sauce,0,0,0,1,ml,100,53.0,8.1,0.1,4.9,0.8,0.4,5493.0,0.69,0.63,0.57,31.5,5.04,3.46,69.3,1.07,0.98,0.94,2.58,2.65,general
,Soya bean,1,0,0,0,g,100,379.42,36.69,19.62,9.31,22.09,2.35,2.45,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Soya Roti,0,0,0,1,unit,1,145.0,7.0,2.5,20.0,3.0,1.0,140.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Soyabean oil,1,0,0,0,ml,100,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.69,0.63,0.57,31.5,5.04,3.46,69.3,1.07,0.98,0.94,2.58,2.65,general
,Spaghetti,0,0,0,1,g,100,371.0,13.0,1.5,75.0,3.2,2.7,6.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
Italy,Spaghetti (Plain),0,0,0,1,g,100,158.0,5.8,0.9,31.0,1.8,0.6,1.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
Belgium,Speculoos,1,0,0,0,unit,1,38.0,0.5,1.5,5.8,0.2,2.6,28.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Spinach,1,0,0,0,g,100,24.38,2.14,0.64,1.62,2.38,0.24,42.55,0.4,0.36,0.32,20.0,2.88,1.98,39.6,0.61,0.56,0.54,1.48,1.51,vegetables
India,Sprouts Curry,0,0,0,1,g,100,110.0,6.5,2.4,15.0,3.8,1.1,150.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Squid,1,0,0,0,g,100,79.89,16.64,1.15,0.0,0.0,0.0,138.28,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Squid Fry,0,1,0,0,g,100,210.0,17.0,13.0,5.0,0.3,0.5,300.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Star fruit,1,0,0,0,unit,1,26.29,0.79,0.39,3.95,2.81,3.95,1.56,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Star Fruit (Carambola),0,0,0,1,unit,1,31.0,1.0,0.3,6.7,2.8,3.9,2.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Starfruit,0,0,0,1,unit,1,31.0,1.0,0.3,6.7,2.8,3.9,2.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
United States,Steak,0,1,0,0,g,100,271.0,25.0,18.0,0.0,0.0,0.0,55.0,0.73,0.66,0.59,30.0,5.28,3.63,72.6,1.12,1.02,0.99,2.71,2.77,beverages
,Steamed Momos,0,1,0,0,unit,1,50.0,2.4,1.2,7.0,0.3,0.4,95.0,0.44,0.4,0.36,18.0,3.17,2.18,43.56,0.67,0.61,0.59,1.62,1.66,beverages
,Steamed Rice,0,0,0,1,g,100,130.0,2.4,0.3,28.2,0.4,0.1,1.0,0.34,0.31,0.28,18.0,2.45,1.68,33.66,0.52,0.47,0.46,1.25,1.29,grains
,Sticky Rice,0,0,0,1,unit,1,190.0,3.0,0.5,42.0,0.8,0.2,8.0,0.2,0.18,0.17,10.8,1.47,1.01,20.2,0.31,0.28,0.28,0.75,0.77,grains
,Sticky Rice Cake,1,0,0,0,unit,1,155.0,2.0,3.0,29.0,0.5,11.0,18.0,0.2,0.18,0.17,10.8,1.47,1.01,20.2,0.31,0.28,0.28,0.75,0.77,grains
,Stingray,1,0,0,0,g,100,97.51,23.98,0.68,0.0,0.0,0.0,64.14,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Strawberry,1,0,0,0,unit,1,24.62,0.97,0.56,3.66,2.5,3.56,1.19,0.33,0.3,0.27,15.0,2.4,1.65,33.0,0.51,0.46,0.45,1.23,1.26,fruits
,Strawberry Juice,0,0,0,1,ml,100,41.0,0.5,0.2,9.8,0.8,8.5,1.0,0.5,0.45,0.4,22.5,3.6,2.48,49.5,0.76,0.7,0.68,1.84,1.89,fruits
Netherlands,Stroopwafel,1,0,0,0,unit,1,150.0,1.8,6.8,20.0,0.3,10.0,90.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
Slovenia,Struklji,1,0,0,0,unit,1,170.0,4.0,6.5,23.0,0.7,2.0,120.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Sugarcane,1,0,0,0,g,100,57.84,0.16,0.4,12.85,0.56,12.85,1.16,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Sugarcane Juice,0,0,0,1,ml,100,70.0,0.1,0.0,17.0,0.2,13.5,2.0,0.65,0.59,0.53,27.0,4.75,3.27,65.34,1.01,0.92,0.89,2.44,2.49,beverages
,Sukhiyan,1,0,0,0,unit,1,130.0,2.0,4.0,21.0,1.5,8.0,40.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Sundal,1,0,0,0,g,100,238.4,12.0,10.0,25.1,17.1,1.2,249.2,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Sunflower oil,1,0,0,0,ml,100,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.69,0.63,0.57,31.5,5.04,3.46,69.3,1.07,0.98,0.94,2.58,2.65,general
,Sunflower seeds,1,0,0,0,g,100,586.28,23.53,51.85,6.79,10.8,2.81,1.9,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Sunny Side Up,0,0,1,0,unit,1,90.0,6.3,7.0,0.4,0.0,0.2,95.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
Japan,Sushi,0,1,0,0,unit,1,45.0,2.2,0.6,7.0,0.2,0.8,95.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Sushi (Fish),0,1,0,0,unit,1,200.0,8.0,3.0,34.0,1.0,3.0,300.0,1.78,1.62,1.46,54.0,12.96,8.91,178.2,2.75,2.51,2.43,6.64,6.8,meat
China,Sweet and Sour Chicken,0,1,0,0,g,100,224.0,11.8,11.2,18.1,0.8,8.7,420.0,2.97,2.7,2.43,90.0,21.6,14.85,297.0,4.59,4.19,4.05,11.07,11.34,meat
China,Sweet and Sour Pork,0,1,0,0,g,100,245.0,12.1,14.3,16.5,0.6,7.9,430.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
China,Sweet Corn Soup,1,0,0,0,ml,100,42.0,1.5,0.8,7.6,0.6,2.4,250.0,0.69,0.63,0.57,31.5,5.04,3.46,69.3,1.07,0.98,0.94,2.58,2.65,general
India,Sweet Dalia,1,0,0,0,ml,100,120.0,3.0,2.2,22.0,1.8,9.0,35.0,0.69,0.63,0.57,31.5,5.04,3.46,69.3,1.07,0.98,0.94,2.58,2.65,general
,Sweet Lassi,1,0,0,0,ml,100,88.0,3.2,2.6,13.0,0.0,12.0,42.0,0.69,0.63,0.57,31.5,5.04,3.46,69.3,1.07,0.98,0.94,2.58,2.65,general
,Sweet Lime (Mosambi),0,0,0,1,unit,1,43.0,0.8,0.2,9.3,2.8,1.7,2.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
India,Sweet Pongal,1,0,0,0,g,100,190.0,3.4,5.2,32.0,1.2,14.0,70.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Sweet potato,1,0,0,0,g,100,108.51,1.3,0.3,23.18,3.96,3.83,29.32,0.4,0.36,0.32,20.0,2.88,1.98,39.6,0.61,0.56,0.54,1.48,1.51,vegetables
,Sweet Rice,1,0,0,0,unit,1,240.0,3.0,5.0,45.0,1.0,12.0,70.0,0.2,0.18,0.17,10.8,1.47,1.01,20.2,0.31,0.28,0.28,0.75,0.77,grains
,Sweet Sticky Rice,1,0,0,0,unit,1,210.0,3.0,2.0,44.0,0.8,12.0,12.0,0.2,0.18,0.17,10.8,1.47,1.01,20.2,0.31,0.28,0.28,0.75,0.77,grains
Lebanon,Tabbouleh,0,0,0,1,g,100,120.0,3.0,4.0,18.0,2.5,1.5,120.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
Mexico,Taco,0,1,0,0,unit,1,155.0,7.0,8.0,13.0,1.7,1.2,210.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Tahari Pulao,1,0,0,0,unit,1,330.0,7.0,10.0,52.0,3.0,3.0,280.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
Middle East,Tahini,0,0,0,1,g,100,595.0,17.0,53.0,21.0,9.0,0.5,115.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
Japan,Takoyaki,0,1,0,0,unit,1,45.0,1.8,1.9,5.2,0.2,0.4,85.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Tala Hua Gosht,0,1,0,0,g,100,280.0,18.0,20.0,5.0,0.5,1.0,390.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
Panama,Tamal de Olla,0,1,0,0,g,100,182.0,7.0,7.5,22.0,1.6,1.0,250.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
El Salvador,Tamal Salvadoreño,0,1,0,0,unit,1,245.0,9.0,10.0,29.0,2.0,1.1,360.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Tamarind,1,0,0,0,g,100,288.48,2.92,0.15,52.88,5.31,52.88,24.92,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Tamarind leaves,1,0,0,0,g,100,71.46,5.84,0.49,7.01,10.7,0.17,13.43,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
India,Tamarind Rice,0,0,0,1,g,100,175.0,3.0,4.2,30.0,1.0,2.0,220.0,0.34,0.31,0.28,18.0,2.45,1.68,33.66,0.52,0.47,0.46,1.25,1.29,grains
,Tamarind Rice (Puliyodarai),1,0,0,0,unit,1,290.0,5.0,9.0,47.0,2.5,3.0,300.0,0.2,0.18,0.17,10.8,1.47,1.01,20.2,0.31,0.28,0.28,0.75,0.77,grains
India,Tambda Rassa,1,0,0,0,g,100,110.0,6.0,8.0,5.0,0.8,1.5,420.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
India,Tandoori Chicken,0,1,0,0,g,100,220.0,25.0,12.0,4.0,0.5,1.0,300.0,2.97,2.7,2.43,90.0,21.6,14.85,297.0,4.59,4.19,4.05,11.07,11.34,meat
,Tandoori Roti,0,0,0,1,unit,1,110.0,3.5,0.8,22.0,2.0,0.4,150.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Tangerine,0,0,0,1,unit,1,53.0,0.8,0.3,13.3,1.8,10.6,2.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Tapioca,1,0,0,0,g,100,79.83,1.03,0.2,17.5,4.61,2.14,10.86,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Tarlava,1,0,0,0,g,100,98.95,21.72,1.2,0.0,0.0,0.0,67.4,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Taro (Arbi),0,0,0,1,unit,1,112.0,1.5,0.2,26.5,4.1,0.4,11.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
India,Tehri,0,0,0,1,unit,1,280.0,5.0,7.0,46.0,3.0,2.0,240.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Telebhaja,0,0,0,1,unit,1,110.0,2.0,5.0,14.0,1.0,0.8,130.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
Japan,Tempura,0,1,0,0,unit,1,60.0,2.0,3.5,5.5,0.3,0.4,80.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Tender Coconut Water,0,0,0,1,ml,100,19.0,0.7,0.2,3.7,1.1,2.6,105.0,0.69,0.63,0.57,31.5,5.04,3.46,69.3,1.07,0.98,0.94,2.58,2.65,general
Japan,Teriyaki Chicken,0,1,0,0,g,100,190.0,17.0,7.0,12.0,0.4,8.0,420.0,2.97,2.7,2.43,90.0,21.6,14.85,297.0,4.59,4.19,4.05,11.07,11.34,meat
Japan,Teriyaki Tofu,0,0,0,1,g,100,145.0,8.0,6.0,12.0,1.8,7.0,350.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
Thailand,Thai Curry,0,1,0,0,g,100,165.0,8.0,10.0,10.0,1.2,3.0,280.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
Thailand,Thai Fried Rice,0,1,0,0,g,100,170.0,5.2,4.8,26.0,1.0,1.2,290.0,0.34,0.31,0.28,18.0,2.45,1.68,33.66,0.52,0.47,0.46,1.25,1.29,grains
India,Thalipeeth,1,0,0,0,unit,1,84.9,2.0,0.8,17.5,1.8,0.8,170.2,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Thandai,0,0,1,0,ml,100,95.0,2.5,3.0,14.0,0.3,12.0,35.0,0.69,0.63,0.57,31.5,5.04,3.46,69.3,1.07,0.98,0.94,2.58,2.65,general
India,Theeyal,1,0,0,0,g,100,110.0,2.0,7.0,10.0,2.0,2.5,170.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
India,Thekua,1,0,0,0,unit,1,125.0,2.0,4.0,20.0,0.8,8.0,25.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Thepla,1,0,0,0,unit,1,130.0,3.0,4.0,20.0,2.0,1.0,140.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Thethri,0,0,0,1,unit,1,110.0,2.0,5.0,15.0,0.5,0.5,90.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Tholam,1,0,0,0,g,100,103.25,20.78,2.13,0.0,0.0,0.0,28.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Thoran,0,0,0,1,g,100,95.0,2.0,5.0,10.0,3.0,2.0,120.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
India,Thukpa,0,1,0,0,unit,1,260.0,10.0,8.0,35.0,3.0,2.0,420.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Thutse (Millet Beer),0,0,0,1,ml,100,62.0,0.5,0.0,13.0,0.0,2.0,5.0,0.69,0.63,0.57,31.5,5.04,3.46,69.3,1.07,0.98,0.94,2.58,2.65,general
,Tiger prawns,0,1,0,0,g,100,65.55,14.39,0.68,0.0,0.0,0.0,97.72,2.97,2.7,2.43,90.0,21.6,14.85,297.0,4.59,4.19,4.05,11.07,11.34,meat
India,Til Pitha,1,0,0,0,unit,1,135.0,2.0,5.0,21.0,1.0,8.0,20.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Tilapia,1,0,0,0,g,100,83.41,18.48,1.08,0.0,0.0,0.0,52.55,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
India,Tilgur Ladoo,1,0,0,0,unit,1,126.4,2.7,7.5,12.1,2.3,8.4,7.5,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Tilkut,0,0,0,1,unit,1,130.0,2.5,7.0,13.0,1.8,9.0,10.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Tinda,1,0,0,0,g,100,13.86,1.02,0.17,1.07,2.0,0.44,20.61,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Tinda Masala,0,0,0,1,g,100,95.0,2.0,5.0,10.0,2.5,2.0,130.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Tingmo,0,0,0,1,unit,1,130.0,4.0,0.8,26.0,1.0,0.5,90.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Tingmo (Steamed Bread),0,0,0,1,unit,1,130.0,4.0,0.8,26.0,1.0,0.5,90.0,0.2,0.18,0.17,10.8,1.47,1.01,20.2,0.31,0.28,0.28,0.75,0.77,grains
Italy,Tiramisu,1,0,0,0,unit,1,240.0,4.0,14.0,24.0,0.4,18.0,90.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
United States,Toast,1,0,0,0,unit,1,75.0,2.6,1.0,13.8,0.8,1.4,125.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
United States,Toast (White),1,0,0,0,unit,1,75.0,2.6,1.0,13.8,0.8,1.4,125.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
United States,Toast (Whole Wheat),1,0,0,0,unit,1,70.0,3.2,1.1,12.0,1.8,1.2,118.0,0.2,0.18,0.17,10.8,1.47,1.01,20.2,0.31,0.28,0.28,0.75,0.77,grains
,Toddy,0,0,0,1,ml,100,24.14,0.18,0.03,5.73,0.0,5.73,1.64,0.69,0.63,0.57,31.5,5.04,3.46,69.3,1.07,0.98,0.94,2.58,2.65,general
,Toddy (Kallu),0,0,0,1,ml,100,45.0,0.3,0.0,11.0,0.0,8.0,5.0,0.69,0.63,0.57,31.5,5.04,3.46,69.3,1.07,0.98,0.94,2.58,2.65,general
,Tofu,0,0,0,1,g,100,144.0,15.7,8.7,2.8,2.3,0.6,14.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Tofu Bowl,0,0,0,1,g,100,135.0,8.0,6.0,12.0,2.2,1.5,150.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Tofu Scramble,0,0,0,1,g,100,120.0,10.0,7.0,4.0,1.8,1.1,180.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Tomato,1,0,0,0,unit,1,19.76,0.93,0.33,1.49,1.66,1.33,11.57,0.24,0.22,0.19,12.0,1.73,1.19,23.76,0.37,0.33,0.32,0.89,0.91,vegetables
India,Tomato Chutney,0,0,0,1,g,100,65.0,1.5,3.0,8.0,1.7,4.0,130.0,0.4,0.36,0.32,20.0,2.88,1.98,39.6,0.61,0.56,0.54,1.48,1.51,vegetables
India,Tomato Pappu,1,0,0,0,g,100,110.0,4.5,4.0,14.0,4.0,2.0,180.0,0.4,0.36,0.32,20.0,2.88,1.98,39.6,0.61,0.56,0.54,1.48,1.51,vegetables
India,Tomato Rice,0,0,0,1,unit,1,240.0,4.0,6.0,41.0,2.0,3.0,250.0,0.24,0.22,0.19,12.0,1.73,1.19,23.76,0.37,0.33,0.32,0.89,0.91,vegetables
,Tomato Sabzi,0,0,0,1,g,100,70.0,1.5,3.0,9.0,2.0,4.0,110.0,0.4,0.36,0.32,20.0,2.88,1.98,39.6,0.61,0.56,0.54,1.48,1.51,vegetables
United States,Tomato Soup,0,0,0,1,ml,100,32.0,0.9,0.7,5.7,0.8,3.9,240.0,0.36,0.32,0.29,18.0,2.59,1.78,35.64,0.55,0.5,0.49,1.33,1.36,vegetables
,Toor Dal,0,0,0,1,g,100,335.0,22.3,1.7,62.8,15.0,2.9,24.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Tortilla (Corn),0,0,0,1,unit,1,52.0,1.4,0.7,10.7,1.5,0.2,11.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Tortilla (Flour),0,0,0,1,unit,1,90.0,2.6,2.4,14.8,1.0,0.5,140.0,0.2,0.18,0.17,10.8,1.47,1.01,20.2,0.31,0.28,0.28,0.75,0.77,grains
Spain,Tortilla Espanola,0,0,1,0,unit,1,150.0,6.0,8.5,13.0,1.1,1.2,220.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
Canada,Tourtiere,0,1,0,0,unit,1,285.0,10.0,17.0,24.0,1.0,1.3,350.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
Slovakia,Trdelnik,1,0,0,0,unit,1,190.0,3.2,6.0,31.0,0.6,11.0,90.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
India,Tudkiya Bhath,1,0,0,0,unit,1,340.0,8.0,9.0,54.0,4.0,4.0,300.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Tuna,1,0,0,0,g,100,104.33,22.89,1.28,0.0,0.0,0.0,37.74,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Tungrymbai (Fermented Soybean),0,0,0,1,g,100,150.0,12.0,8.0,9.0,3.0,1.0,170.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Turai Sabzi,0,0,0,1,g,100,75.0,1.5,3.0,9.0,2.0,1.5,110.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Turkey,1,0,0,0,g,100,159.54,21.16,8.32,0.0,0.0,0.0,53.48,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
United States,Turkey Sandwich,0,1,0,0,unit,1,285.0,16.0,8.0,36.0,2.0,4.0,560.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Turmeric powder,1,0,0,0,g,100,280.59,7.66,5.03,45.67,21.38,1.23,24.41,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Turnip,0,0,0,1,unit,1,28.0,0.9,0.1,6.4,1.8,3.8,67.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
Japan,Udon,0,0,0,1,g,100,127.0,3.5,0.4,25.0,1.0,0.3,90.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Undhiyu,1,0,0,0,g,100,170.0,4.0,10.0,16.0,5.0,3.0,180.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Unniyappam,1,0,0,0,unit,1,90.0,1.0,3.0,15.0,0.5,7.0,25.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
India,Upma,1,0,0,0,unit,1,224.4,5.0,10.6,27.2,5.4,2.5,335.6,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
India,Uppittu (Upma),1,0,0,0,unit,1,224.4,5.0,10.6,27.2,5.4,2.5,335.6,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
